medicine_name,dosage_mg,form,use,diet_recommendation,suggestions,category,time_of_day
Ibuprofen Nova,200.0,Capsule,Pain and inflammation.,Stay hydrated. Avoid spicy food.,Take after food. Avoid alcohol.,"general_tips,foods_to_avoid",night
Cetirizine,5.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine,10.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine,5.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine,10.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine Med,5.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
SafeCetirizine,5.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
CareCetirizine,10.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
LifeCetirizine,10.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
ProCetirizine,10.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Z-Cetirizine,10.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
NeoCetirizine,5.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine Dyna,5.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine Ultra,10.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
MaxCetirizine,5.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine Mega,5.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine Swift,5.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
CureCetirizine,5.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
PlusCetirizine,10.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
HealthCetirizine,10.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
ReliCetirizine,5.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Cetirizine Apex,10.0,Tablet,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
NovaCetirizine,5.0,Syrup,Allergy and cold relief.,Drink warm fluids. Avoid cold drinks.,Take at bedtime if drowsy. Do not skip doses.,"general_tips,daily_plan",night
Omeprazole,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole,20.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
MedOmeprazole,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
SafeOmeprazole,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Care,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Life,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Pro,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Z-Omeprazole,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
NeoOmeprazole,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
DynaOmeprazole,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
UltraOmeprazole,20.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
MaxOmeprazole,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
MegaOmeprazole,20.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Swift,20.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
CureOmeprazole,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
PlusOmeprazole,40.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
HealthOmeprazole,20.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
ReliOmeprazole,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
ApexOmeprazole,20.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Omeprazole Nova,10.0,Capsule,Gastric acidity and reflux.,"Avoid oily, spicy, and deep-fried foods.",Take 30 mins before food. Do not skip doses.,"foods_to_avoid,medicine_recommendations",morning
Azithromycin,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Med,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Safe,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Care,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Life,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Pro,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Z-,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Neo,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Dyna,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Ultra,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Max,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
MegaAzithromycin,500.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
SwiftAzithromycin,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
CureAzithromycin,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Azithromycin Plus,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
HealthAzithromycin,250.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
ReliAzithromycin,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
ApexAzithromycin,500.0,Tablet,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
NovaAzithromycin,250.0,Syrup,Infection and cold relief.,Drink lots of water. Eat simple home-cooked meals.,Complete full course. Avoid alcohol.,"medicine_recommendations,foods_to_avoid",morning
Losartan,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
Losartan,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Losartan,50.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
Losartan,50.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Losartan,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
Losartan,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Losartan Med,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
Losartan Safe,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
CareLosartan,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
LifeLosartan,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
ProLosartan,50.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
Z-Losartan,50.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
NeoLosartan,25.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Losartan Dyna,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
Losartan Ultra,50.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
Losartan Max,50.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",morning
Losartan Mega,100.0,Tablet,High blood pressure control.,Reduce salt and avoid high-potassium foods.,Avoid alcohol. Take at same time daily.,"foods_to_avoid,daily_plan",night
